fname	protest	violence	sign	photo	fire	police	children	group_20	group_100	flag	night	shouting
train-04835.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04836.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04837.jpg	1	0.398621967382	1	0	0	0	0	0	0	0	1	0
train-04838.jpg	1	0.323318519726	1	0	0	0	0	1	0	1	0	0
train-04839.jpg	1	0.35041545008	0	0	0	0	0	1	0	0	0	0
train-04840.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04841.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04842.jpg	1	0.256880131518	1	0	0	0	0	1	0	0	0	0
train-04843.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04844.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04845.jpg	1	0.5893674610549999	0	0	0	1	0	0	0	0	0	0
train-04846.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04847.jpg	1	0.375358989685	1	0	0	0	0	1	0	0	0	0
train-04848.jpg	1	0.467285578776	1	0	0	0	0	1	1	0	0	0
train-04849.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04850.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04851.jpg	1	0.342850802027	0	0	0	0	0	0	0	0	1	0
train-04852.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04853.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04854.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04855.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04856.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04857.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04858.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04859.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04860.jpg	1	0.308874879655	1	0	0	0	0	1	1	0	0	0
train-04861.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04862.jpg	1	0.381228486226	1	0	0	0	0	1	1	0	0	0
train-04863.jpg	1	0.771528160343	0	0	0	1	0	0	0	0	0	0
train-04864.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04865.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04866.jpg	1	0.518675307578	1	0	0	0	0	1	1	1	0	0
train-04867.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04868.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04869.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04870.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04871.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04872.jpg	1	0.144061288049	1	0	0	0	0	0	0	0	0	0
train-04873.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04874.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04875.jpg	1	0.19566432867	1	0	0	0	0	0	0	0	0	0
train-04876.jpg	1	0.176813237469	1	0	0	0	0	1	0	0	0	0
train-04877.jpg	1	0.429682134162	1	0	0	0	0	1	0	0	0	0
train-04878.jpg	1	0.213115532669	1	0	0	0	0	1	0	0	0	0
train-04879.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04880.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04881.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04882.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04883.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04884.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04885.jpg	1	0.483393310004	0	0	0	0	0	1	1	0	0	0
train-04886.jpg	1	0.41057267624	0	0	0	0	0	1	1	0	0	0
train-04887.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04888.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04889.jpg	1	0.378517875364	1	0	0	0	0	1	0	0	0	0
train-04890.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04891.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04892.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04893.jpg	1	0.35636871892	1	0	0	0	0	1	0	0	0	0
train-04894.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04895.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04896.jpg	1	0.280713743513	1	1	0	0	0	1	1	0	0	0
train-04897.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04898.jpg	1	0.265208840102	1	0	0	0	0	0	0	0	0	0
train-04899.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04900.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04901.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04902.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04903.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04904.jpg	1	0.325181020137	0	0	0	0	0	1	0	0	0	0
train-04905.jpg	1	0.470231341338	1	0	0	1	0	1	0	0	0	0
train-04906.jpg	1	0.462901279086	1	0	0	0	0	1	0	0	0	0
train-04907.jpg	1	0.221978934529	1	0	0	0	0	1	0	0	0	0
train-04908.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04909.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04910.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04911.jpg	1	0.304080990795	1	0	0	0	0	1	0	0	0	0
train-04912.jpg	1	0.406626581029	1	0	0	0	0	1	1	0	0	0
train-04913.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04914.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04915.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04916.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04917.jpg	1	0.293634323789	1	0	0	0	0	1	1	0	0	0
train-04918.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04919.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04920.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04921.jpg	1	0.28611569022100003	1	0	0	0	0	1	0	0	0	0
train-04922.jpg	1	0.309756081128	1	0	0	0	0	1	0	1	0	0
train-04923.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04924.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04925.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04926.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04927.jpg	1	0.340754042165	1	0	0	0	0	1	0	0	0	0
train-04928.jpg	1	0.342818748079	1	0	0	0	0	1	1	0	0	0
train-04929.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04930.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04931.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04932.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04933.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04934.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04935.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04936.jpg	1	0.282900347361	1	0	0	0	0	1	1	1	0	0
train-04937.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04938.jpg	1	0.578395901312	1	0	0	0	0	1	0	0	0	0
train-04939.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04940.jpg	1	0.25574567156800004	0	0	0	0	0	1	0	0	0	0
train-04941.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04942.jpg	1	0.265083293065	1	0	0	0	0	1	0	0	1	0
train-04943.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04944.jpg	1	0.402086312862	0	0	0	1	0	1	0	0	0	0
train-04945.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04946.jpg	1	0.35446653063699995	1	0	0	0	0	1	1	0	0	0
train-04947.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04948.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04949.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04950.jpg	1	0.406270871276	1	0	0	0	0	1	0	0	1	0
train-04951.jpg	1	0.221921567041	1	0	0	0	0	1	0	0	0	0
train-04952.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04953.jpg	1	0.6993807488889999	0	0	0	1	0	0	0	0	0	0
train-04954.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04955.jpg	1	0.3884870957280001	1	0	0	0	0	1	1	0	0	0
train-04956.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04957.jpg	1	0.252927663266	1	0	0	0	0	0	0	0	0	1
train-04958.jpg	1	0.366980615559	1	0	0	0	0	1	0	0	1	0
train-04959.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04960.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04961.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04962.jpg	1	0.33840277581600003	0	0	0	0	0	0	0	1	0	0
train-04963.jpg	1	0.394531575654	1	0	0	0	0	1	0	0	0	0
train-04964.jpg	1	0.481961241315	1	0	0	0	0	1	0	0	0	0
train-04965.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04966.jpg	1	0.735665552959	1	0	1	0	0	0	0	0	0	0
train-04967.jpg	1	0.410781887172	1	0	0	0	0	1	0	0	0	0
train-04968.jpg	1	0.362407186922	1	0	0	0	0	1	1	0	0	0
train-04969.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04970.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04971.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04972.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04973.jpg	1	0.23055186058200006	1	0	0	0	0	0	0	0	0	0
train-04974.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04975.jpg	1	0.377712728503	1	0	0	0	0	1	1	0	0	0
train-04976.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04977.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04978.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04979.jpg	1	0.397350181751	1	0	0	0	0	1	1	0	0	0
train-04980.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04981.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04982.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04983.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04984.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04985.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04986.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04987.jpg	1	0.32064787667800004	1	0	0	0	0	1	0	0	0	0
train-04988.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04989.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04990.jpg	1	0.396284240127	1	0	0	0	0	1	0	0	0	0
train-04991.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04992.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04993.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04994.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04995.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04996.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04997.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04998.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-04999.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05000.jpg	1	0.472649910151	1	0	0	0	0	1	0	0	0	0
train-05001.jpg	1	0.274772406597	1	0	0	0	0	1	0	0	0	0
train-05002.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05003.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05004.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05005.jpg	1	0.405013044304	1	0	0	0	0	0	0	0	0	0
train-05006.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05007.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05008.jpg	1	0.458209453345	1	0	0	0	0	1	1	0	0	0
train-05009.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05010.jpg	1	0.327133179554	1	0	0	0	0	1	0	0	0	0
train-05011.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05012.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05013.jpg	1	0.168309694934	1	0	0	0	0	0	0	0	0	0
train-05014.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05015.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05016.jpg	1	0.332876558006	1	0	0	0	0	0	0	0	0	0
train-05017.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05018.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05019.jpg	1	0.400959591259	1	0	0	0	0	1	0	0	0	0
train-05020.jpg	1	0.34485405920999995	1	0	0	0	0	0	0	0	0	0
train-05021.jpg	1	0.151188035896	1	0	0	0	0	0	0	0	0	0
train-05022.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05023.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05024.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05025.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05026.jpg	1	0.351772036657	1	0	0	0	0	1	0	0	0	0
train-05027.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05028.jpg	1	0.33648113363700005	1	0	0	0	0	1	0	0	0	0
train-05029.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05030.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05031.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05032.jpg	1	0.521406223104	0	0	0	1	0	1	0	0	0	0
train-05033.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05034.jpg	1	0.384421843324	1	0	0	0	0	1	1	0	0	0
train-05035.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05036.jpg	1	0.502819952845	1	0	0	0	0	1	1	0	1	0
train-05037.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05038.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05039.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05040.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05041.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05042.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05043.jpg	1	0.313972675767	1	0	0	0	0	1	0	0	0	0
train-05044.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05045.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05046.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05047.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05048.jpg	1	0.220453439605	1	1	0	0	0	1	0	0	0	0
train-05049.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05050.jpg	1	0.5037408647739999	1	0	0	0	0	1	0	1	0	0
train-05051.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05052.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05053.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05054.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05055.jpg	1	0.420405782135	0	0	0	0	0	1	0	1	0	0
train-05056.jpg	1	0.29042798353300003	1	0	0	0	0	1	0	0	0	0
train-05057.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05058.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05059.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05060.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05061.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05062.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05063.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05064.jpg	1	0.278904408574	1	0	0	0	0	1	0	0	0	0
train-05065.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05066.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05067.jpg	1	0.52578414432	1	0	0	0	0	1	0	1	0	0
train-05068.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05069.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05070.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05071.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05072.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05073.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05074.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05075.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05076.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05077.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05078.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05079.jpg	1	0.490227216056	0	0	0	0	0	1	1	1	0	0
train-05080.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05081.jpg	1	0.621533271434	0	0	1	1	0	1	0	0	1	0
train-05082.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05083.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05084.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05085.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05086.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05087.jpg	1	0.28417292551600004	1	0	0	0	0	0	0	0	1	0
train-05088.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05089.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05090.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05091.jpg	1	0.486240260015	1	0	0	0	0	1	0	0	0	0
train-05092.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05093.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05094.jpg	1	0.422124826839	1	0	0	0	0	0	1	0	0	0
train-05095.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05096.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05097.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05098.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05099.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05100.jpg	1	0.404638023156	1	0	0	0	0	1	1	0	0	0
train-05101.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05102.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05103.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05104.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05105.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05106.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05107.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05108.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05109.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05110.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05111.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05112.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05113.jpg	1	0.641003514132	0	0	0	1	0	1	0	0	1	0
train-05114.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05115.jpg	1	0.211303190938	1	0	0	0	0	1	0	0	0	0
train-05116.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05117.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05118.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05119.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05120.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05121.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05122.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05123.jpg	1	0.379003130229	1	0	0	0	0	1	1	0	0	0
train-05124.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05125.jpg	1	0.175025826574	1	0	0	0	0	1	0	0	0	0
train-05126.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05127.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05128.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05129.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05130.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05131.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05132.jpg	1	0.366475381219	1	0	0	0	0	1	1	0	0	0
train-05133.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05134.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05135.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05136.jpg	1	0.319175129198	1	0	0	0	0	0	0	0	0	0
train-05137.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05138.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05139.jpg	1	0.25780237472600004	1	0	0	0	0	1	0	0	0	0
train-05140.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05141.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05142.jpg	1	0.367698427122	0	0	0	0	0	1	0	0	0	0
train-05143.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05144.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05145.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05146.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05147.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05148.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05149.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05150.jpg	1	0.759723170582	0	0	1	0	0	1	0	0	0	0
train-05151.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05152.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05153.jpg	1	0.364192307812	1	0	0	0	0	1	1	0	0	0
train-05154.jpg	1	0.534639327638	1	0	0	0	0	1	0	0	0	0
train-05155.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05156.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05157.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05158.jpg	1	0.19920888646	1	0	0	0	0	0	0	0	0	0
train-05159.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05160.jpg	1	0.233367760028	1	0	0	0	0	1	0	0	0	0
train-05161.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05162.jpg	1	0.275873782178	1	0	0	0	0	1	0	0	0	0
train-05163.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05164.jpg	1	0.410866923088	1	0	0	0	0	1	0	0	1	1
train-05165.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05166.jpg	1	0.442792031629	0	0	0	0	0	1	1	1	1	0
train-05167.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05168.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05169.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05170.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05171.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05172.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05173.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05174.jpg	1	0.367718303019	1	0	0	0	0	1	1	0	0	0
train-05175.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05176.jpg	1	0.379475026805	0	0	0	0	0	1	0	1	0	1
train-05177.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05178.jpg	1	0.715515172627	0	0	1	0	0	0	0	0	0	0
train-05179.jpg	1	0.424655771446	1	0	0	0	0	0	0	0	0	0
train-05180.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05181.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05182.jpg	1	0.453030401234	1	0	0	0	0	1	1	0	0	0
train-05183.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05184.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05185.jpg	1	0.424591991254	1	0	0	0	0	1	0	0	0	0
train-05186.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05187.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05188.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05189.jpg	1	0.270724259728	1	0	0	0	0	1	0	0	1	0
train-05190.jpg	1	0.337692785964	1	0	0	0	0	1	0	0	0	0
train-05191.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05192.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05193.jpg	1	0.472999138323	1	0	0	0	0	1	0	0	0	0
train-05194.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05195.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05196.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05197.jpg	1	0.13495430091	1	0	0	0	0	0	0	0	0	0
train-05198.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05199.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05200.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05201.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05202.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05203.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05204.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05205.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05206.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05207.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05208.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05209.jpg	1	0.456105265813	1	0	0	0	0	1	0	0	0	0
train-05210.jpg	1	0.347147045067	1	0	0	0	0	1	0	0	0	0
train-05211.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05212.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05213.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05214.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05215.jpg	1	0.364241217288	1	0	0	0	0	1	0	1	0	0
train-05216.jpg	1	0.148679614002	1	0	0	0	0	1	1	0	0	0
train-05217.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05218.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05219.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05220.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05221.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05222.jpg	1	0.379688179073	1	0	0	0	0	1	1	0	0	0
train-05223.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05224.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05225.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05226.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05227.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05228.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05229.jpg	1	0.164327076896	1	0	0	0	1	0	0	0	0	0
train-05230.jpg	1	0.589072104023	0	0	0	1	0	1	0	0	0	0
train-05231.jpg	1	0.171030781998	0	0	0	0	0	0	0	0	0	0
train-05232.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05233.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05234.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05235.jpg	1	0.22259553742	1	0	0	0	0	1	0	0	0	0
train-05236.jpg	0	-	-	-	-	-	-	-	-	-	-	-
train-05237.jpg	0	-	-	-	-	-	-	-	-	-	-	-
